,name,artist,colourid,colour,collectornum,expansion,hexval,red_h,green_h,blue_h,codename
9115,Makeshift Battalion,Zoltan Boros,['W'],['W'],22,WAR,#9FA0BF,159,160,191,Makeshift BattalionWAR1
9116,Makeshift Battalion,Zoltan Boros,['W'],['W'],22,WAR,#4F5E8C,79,94,140,Makeshift BattalionWAR2
9117,Makeshift Battalion,Zoltan Boros,['W'],['W'],22,WAR,#BFA145,191,161,69,Makeshift BattalionWAR3
9118,Makeshift Battalion,Zoltan Boros,['W'],['W'],22,WAR,#A6874E,166,135,78,Makeshift BattalionWAR4
9119,Makeshift Battalion,Zoltan Boros,['W'],['W'],22,WAR,#8C3420,140,52,32,Makeshift BattalionWAR5
9120,Martyr for the Cause,Zoltan Boros,['W'],['W'],23,WAR,#7678A6,118,120,166,Martyr for the CauseWAR1
9121,Martyr for the Cause,Zoltan Boros,['W'],['W'],23,WAR,#2C3359,44,51,89,Martyr for the CauseWAR2
9122,Martyr for the Cause,Zoltan Boros,['W'],['W'],23,WAR,#DCEAF2,220,234,242,Martyr for the CauseWAR3
9123,Martyr for the Cause,Zoltan Boros,['W'],['W'],23,WAR,#A7BF8F,167,191,143,Martyr for the CauseWAR4
9124,Martyr for the Cause,Zoltan Boros,['W'],['W'],23,WAR,#8C582A,140,88,42,Martyr for the CauseWAR5
9125,Parhelion II,Adam Paquette,['W'],['W'],24,WAR,#383840,56,56,64,Parhelion IIWAR1
9126,Parhelion II,Adam Paquette,['W'],['W'],24,WAR,#2C3759,44,55,89,Parhelion IIWAR2
9127,Parhelion II,Adam Paquette,['W'],['W'],24,WAR,#F2C879,242,200,121,Parhelion IIWAR3
9128,Parhelion II,Adam Paquette,['W'],['W'],24,WAR,#BF814B,191,129,75,Parhelion IIWAR4
9129,Parhelion II,Adam Paquette,['W'],['W'],24,WAR,#8C4A23,140,74,35,Parhelion IIWAR5
9130,Pouncing Lynx,Sidharth Chaturvedi,['W'],['W'],25,WAR,#80A6F2,128,166,242,Pouncing LynxWAR1
9131,Pouncing Lynx,Sidharth Chaturvedi,['W'],['W'],25,WAR,#85B4F2,133,180,242,Pouncing LynxWAR2
9132,Pouncing Lynx,Sidharth Chaturvedi,['W'],['W'],25,WAR,#D9BC66,217,188,102,Pouncing LynxWAR3
9133,Pouncing Lynx,Sidharth Chaturvedi,['W'],['W'],25,WAR,#D9A689,217,166,137,Pouncing LynxWAR4
9134,Pouncing Lynx,Sidharth Chaturvedi,['W'],['W'],25,WAR,#733620,115,54,32,Pouncing LynxWAR5
9135,Prison Realm,Daarken,['W'],['W'],26,WAR,#A62E5A,166,46,90,Prison RealmWAR1
9136,Prison Realm,Daarken,['W'],['W'],26,WAR,#433FBF,67,63,191,Prison RealmWAR2
9137,Prison Realm,Daarken,['W'],['W'],26,WAR,#201E59,32,30,89,Prison RealmWAR3
9138,Prison Realm,Daarken,['W'],['W'],26,WAR,#5854BF,88,84,191,Prison RealmWAR4
9139,Prison Realm,Daarken,['W'],['W'],26,WAR,#8491D9,132,145,217,Prison RealmWAR5
9140,Rally of Wings,Magali Villeneuve,['W'],['W'],27,WAR,#566D8C,86,109,140,Rally of WingsWAR1
9141,Rally of Wings,Magali Villeneuve,['W'],['W'],27,WAR,#89B3D9,137,179,217,Rally of WingsWAR2
9142,Rally of Wings,Magali Villeneuve,['W'],['W'],27,WAR,#F2DFBB,242,223,187,Rally of WingsWAR3
9143,Rally of Wings,Magali Villeneuve,['W'],['W'],27,WAR,#BF5239,191,82,57,Rally of WingsWAR4
9144,Rally of Wings,Magali Villeneuve,['W'],['W'],27,WAR,#BF4E4E,191,78,78,Rally of WingsWAR5
9145,Ravnica at War,Adam Paquette,['W'],['W'],28,WAR,#1F1E26,31,30,38,Ravnica at WarWAR1
9146,Ravnica at War,Adam Paquette,['W'],['W'],28,WAR,#7472A6,116,114,166,Ravnica at WarWAR2
9147,Ravnica at War,Adam Paquette,['W'],['W'],28,WAR,#94C6F2,148,198,242,Ravnica at WarWAR3
9148,Ravnica at War,Adam Paquette,['W'],['W'],28,WAR,#BBD8F2,187,216,242,Ravnica at WarWAR4
9149,Ravnica at War,Adam Paquette,['W'],['W'],28,WAR,#8C4842,140,72,66,Ravnica at WarWAR5
9150,Rising Populace,Tomasz Jedruszek,['W'],['W'],29,WAR,#8C2A58,140,42,88,Rising PopulaceWAR1
9151,Rising Populace,Tomasz Jedruszek,['W'],['W'],29,WAR,#1F1E26,31,30,38,Rising PopulaceWAR2
9152,Rising Populace,Tomasz Jedruszek,['W'],['W'],29,WAR,#9C9BBF,156,155,191,Rising PopulaceWAR3
9153,Rising Populace,Tomasz Jedruszek,['W'],['W'],29,WAR,#F2E2CE,242,226,206,Rising PopulaceWAR4
9154,Rising Populace,Tomasz Jedruszek,['W'],['W'],29,WAR,#D9B8B8,217,184,184,Rising PopulaceWAR5
9155,Single Combat,Livia Prima,['W'],['W'],30,WAR,#373740,55,55,64,Single CombatWAR1
9156,Single Combat,Livia Prima,['W'],['W'],30,WAR,#A4ABBF,164,171,191,Single CombatWAR2
9157,Single Combat,Livia Prima,['W'],['W'],30,WAR,#F2BC8D,242,188,141,Single CombatWAR3
9158,Single Combat,Livia Prima,['W'],['W'],30,WAR,#A69586,166,149,134,Single CombatWAR4
9159,Single Combat,Livia Prima,['W'],['W'],30,WAR,#F27D52,242,125,82,Single CombatWAR5
9160,Sunblade Angel,Johannes Voss,['W'],['W'],31,WAR,#7C8EA6,124,142,166,Sunblade AngelWAR1
9161,Sunblade Angel,Johannes Voss,['W'],['W'],31,WAR,#8C7D61,140,125,97,Sunblade AngelWAR2
9162,Sunblade Angel,Johannes Voss,['W'],['W'],31,WAR,#A63117,166,49,23,Sunblade AngelWAR3
9163,Sunblade Angel,Johannes Voss,['W'],['W'],31,WAR,#D95032,217,80,50,Sunblade AngelWAR4
9164,Sunblade Angel,Johannes Voss,['W'],['W'],31,WAR,#591812,89,24,18,Sunblade AngelWAR5
9165,"Teyo, the Shieldmage",Magali Villeneuve,['W'],['W'],32,WAR,#0A0A0D,10,10,13,"Teyo, the ShieldmageWAR1"
9166,"Teyo, the Shieldmage",Magali Villeneuve,['W'],['W'],32,WAR,#D9D3B8,217,211,184,"Teyo, the ShieldmageWAR2"
9167,"Teyo, the Shieldmage",Magali Villeneuve,['W'],['W'],32,WAR,#8C7D61,140,125,97,"Teyo, the ShieldmageWAR3"
9168,"Teyo, the Shieldmage",Magali Villeneuve,['W'],['W'],32,WAR,#BFAC95,191,172,149,"Teyo, the ShieldmageWAR4"
9169,"Teyo, the Shieldmage",Magali Villeneuve,['W'],['W'],32,WAR,#733D29,115,61,41,"Teyo, the ShieldmageWAR5"
9170,Teyo's Lightshield,Igor Kieryluk,['W'],['W'],33,WAR,#83818C,131,129,140,Teyo's LightshieldWAR1
9171,Teyo's Lightshield,Igor Kieryluk,['W'],['W'],33,WAR,#B5B4BF,181,180,191,Teyo's LightshieldWAR2
9172,Teyo's Lightshield,Igor Kieryluk,['W'],['W'],33,WAR,#4A4E8C,74,78,140,Teyo's LightshieldWAR3
9173,Teyo's Lightshield,Igor Kieryluk,['W'],['W'],33,WAR,#54678C,84,103,140,Teyo's LightshieldWAR4
9174,Teyo's Lightshield,Igor Kieryluk,['W'],['W'],33,WAR,#736F39,115,111,57,Teyo's LightshieldWAR5
9175,"Tomik, Distinguished Advokist",Johannes Voss,['W'],['W'],34,WAR,#948EBF,148,142,191,"Tomik, Distinguished AdvokistWAR1"
9176,"Tomik, Distinguished Advokist",Johannes Voss,['W'],['W'],34,WAR,#B5B0D9,181,176,217,"Tomik, Distinguished AdvokistWAR2"
9177,"Tomik, Distinguished Advokist",Johannes Voss,['W'],['W'],34,WAR,#9195D9,145,149,217,"Tomik, Distinguished AdvokistWAR3"
9178,"Tomik, Distinguished Advokist",Johannes Voss,['W'],['W'],34,WAR,#A67458,166,116,88,"Tomik, Distinguished AdvokistWAR4"
9179,"Tomik, Distinguished Advokist",Johannes Voss,['W'],['W'],34,WAR,#F2916D,242,145,109,"Tomik, Distinguished AdvokistWAR5"
9180,Topple the Statue,Sidharth Chaturvedi,['W'],['W'],35,WAR,#8F94A6,143,148,166,Topple the StatueWAR1
9181,Topple the Statue,Sidharth Chaturvedi,['W'],['W'],35,WAR,#F2EB8D,242,235,141,Topple the StatueWAR2
9182,Topple the Statue,Sidharth Chaturvedi,['W'],['W'],35,WAR,#F2EDA7,242,237,167,Topple the StatueWAR3
9183,Topple the Statue,Sidharth Chaturvedi,['W'],['W'],35,WAR,#D9C896,217,200,150,Topple the StatueWAR4
9184,Topple the Statue,Sidharth Chaturvedi,['W'],['W'],35,WAR,#595142,89,81,66,Topple the StatueWAR5
9185,Trusted Pegasus,Chris Rahn,['W'],['W'],36,WAR,#40262B,64,38,43,Trusted PegasusWAR1
9186,Trusted Pegasus,Chris Rahn,['W'],['W'],36,WAR,#6D658C,109,101,140,Trusted PegasusWAR2
9187,Trusted Pegasus,Chris Rahn,['W'],['W'],36,WAR,#F2B199,242,177,153,Trusted PegasusWAR3
9188,Trusted Pegasus,Chris Rahn,['W'],['W'],36,WAR,#F29188,242,145,136,Trusted PegasusWAR4
9189,Trusted Pegasus,Chris Rahn,['W'],['W'],36,WAR,#732626,115,38,38,Trusted PegasusWAR5
9190,The Wanderer,Wesley Burt,['W'],['W'],37,WAR,#212126,33,33,38,The WandererWAR1
9191,The Wanderer,Wesley Burt,['W'],['W'],37,WAR,#58608C,88,96,140,The WandererWAR2
9192,The Wanderer,Wesley Burt,['W'],['W'],37,WAR,#395956,57,89,86,The WandererWAR3
9193,The Wanderer,Wesley Burt,['W'],['W'],37,WAR,#BFAC9B,191,172,155,The WandererWAR4
9194,The Wanderer,Wesley Burt,['W'],['W'],37,WAR,#592525,89,37,37,The WandererWAR5
9195,Wanderer's Strike,Sara Winters,['W'],['W'],38,WAR,#81808C,129,128,140,Wanderer's StrikeWAR1
9196,Wanderer's Strike,Sara Winters,['W'],['W'],38,WAR,#EAE9F2,234,233,242,Wanderer's StrikeWAR2
9197,Wanderer's Strike,Sara Winters,['W'],['W'],38,WAR,#6573BF,101,115,191,Wanderer's StrikeWAR3
9198,Wanderer's Strike,Sara Winters,['W'],['W'],38,WAR,#5D6FA6,93,111,166,Wanderer's StrikeWAR4
9199,Wanderer's Strike,Sara Winters,['W'],['W'],38,WAR,#592D23,89,45,35,Wanderer's StrikeWAR5
9200,War Screecher,Dan Scott,['W'],['W'],39,WAR,#58838C,88,131,140,War ScreecherWAR1
9201,War Screecher,Dan Scott,['W'],['W'],39,WAR,#F2A766,242,167,102,War ScreecherWAR2
9202,War Screecher,Dan Scott,['W'],['W'],39,WAR,#BF754B,191,117,75,War ScreecherWAR3
9203,War Screecher,Dan Scott,['W'],['W'],39,WAR,#D9C6BA,217,198,186,War ScreecherWAR4
9204,War Screecher,Dan Scott,['W'],['W'],39,WAR,#733D29,115,61,41,War ScreecherWAR5
9205,Ashiok's Skulker,Livia Prima,['U'],['U'],40,WAR,#2E3559,46,53,89,Ashiok's SkulkerWAR1
9206,Ashiok's Skulker,Livia Prima,['U'],['U'],40,WAR,#536FA6,83,111,166,Ashiok's SkulkerWAR2
9207,Ashiok's Skulker,Livia Prima,['U'],['U'],40,WAR,#7999D9,121,153,217,Ashiok's SkulkerWAR3
9208,Ashiok's Skulker,Livia Prima,['U'],['U'],40,WAR,#465973,70,89,115,Ashiok's SkulkerWAR4
9209,Ashiok's Skulker,Livia Prima,['U'],['U'],40,WAR,#88A5BF,136,165,191,Ashiok's SkulkerWAR5
9210,Augur of Bolas,Alex Konstad,['U'],['U'],41,WAR,#784673,120,70,115,Augur of BolasWAR1
9211,Augur of Bolas,Alex Konstad,['U'],['U'],41,WAR,#4966BF,73,102,191,Augur of BolasWAR2
9212,Augur of Bolas,Alex Konstad,['U'],['U'],41,WAR,#85B4F2,133,180,242,Augur of BolasWAR3
9213,Augur of Bolas,Alex Konstad,['U'],['U'],41,WAR,#2A4359,42,67,89,Augur of BolasWAR4
9214,Augur of Bolas,Alex Konstad,['U'],['U'],41,WAR,#94C6F2,148,198,242,Augur of BolasWAR5
9215,Aven Eternal,Johan Grenier,['U'],['U'],42,WAR,#24208C,36,32,140,Aven EternalWAR1
9216,Aven Eternal,Johan Grenier,['U'],['U'],42,WAR,#1F1D59,31,29,89,Aven EternalWAR2
9217,Aven Eternal,Johan Grenier,['U'],['U'],42,WAR,#1A1940,26,25,64,Aven EternalWAR3
9218,Aven Eternal,Johan Grenier,['U'],['U'],42,WAR,#9AAFD9,154,175,217,Aven EternalWAR4
9219,Aven Eternal,Johan Grenier,['U'],['U'],42,WAR,#F2D5BB,242,213,187,Aven EternalWAR5
9220,Bond of Insight,Joe Slucher,['U'],['U'],43,WAR,#1F438C,31,67,140,Bond of InsightWAR1
9221,Bond of Insight,Joe Slucher,['U'],['U'],43,WAR,#4E8AD9,78,138,217,Bond of InsightWAR2
9222,Bond of Insight,Joe Slucher,['U'],['U'],43,WAR,#99C8F2,153,200,242,Bond of InsightWAR3
9223,Bond of Insight,Joe Slucher,['U'],['U'],43,WAR,#1D5273,29,82,115,Bond of InsightWAR4
9224,Bond of Insight,Joe Slucher,['U'],['U'],43,WAR,#81A6A6,129,166,166,Bond of InsightWAR5
9225,Callous Dismissal,Mathias Kollros,['U'],['U'],44,WAR,#292759,41,39,89,Callous DismissalWAR1
9226,Callous Dismissal,Mathias Kollros,['U'],['U'],44,WAR,#373B8C,55,59,140,Callous DismissalWAR2
9227,Callous Dismissal,Mathias Kollros,['U'],['U'],44,WAR,#4E64A6,78,100,166,Callous DismissalWAR3
9228,Callous Dismissal,Mathias Kollros,['U'],['U'],44,WAR,#94CEF2,148,206,242,Callous DismissalWAR4
9229,Callous Dismissal,Mathias Kollros,['U'],['U'],44,WAR,#D99066,217,144,102,Callous DismissalWAR5
9230,Commence the Endgame,Noah Bradley,['U'],['U'],45,WAR,#1F1E26,31,30,38,Commence the EndgameWAR1
9231,Commence the Endgame,Noah Bradley,['U'],['U'],45,WAR,#D9B26A,217,178,106,Commence the EndgameWAR2
9232,Commence the Endgame,Noah Bradley,['U'],['U'],45,WAR,#F28627,242,134,39,Commence the EndgameWAR3
9233,Commence the Endgame,Noah Bradley,['U'],['U'],45,WAR,#BF571B,191,87,27,Commence the EndgameWAR4
9234,Commence the Endgame,Noah Bradley,['U'],['U'],45,WAR,#732F17,115,47,23,Commence the EndgameWAR5
9235,Contentious Plan,Eric Deschamps,['U'],['U'],46,WAR,#3F4EA6,63,78,166,Contentious PlanWAR1
9236,Contentious Plan,Eric Deschamps,['U'],['U'],46,WAR,#2C3359,44,51,89,Contentious PlanWAR2
9237,Contentious Plan,Eric Deschamps,['U'],['U'],46,WAR,#566AA6,86,106,166,Contentious PlanWAR3
9238,Contentious Plan,Eric Deschamps,['U'],['U'],46,WAR,#9CABD9,156,171,217,Contentious PlanWAR4
9239,Contentious Plan,Eric Deschamps,['U'],['U'],46,WAR,#8C5C51,140,92,81,Contentious PlanWAR5
9240,Crush Dissent,Mike Bierek,['U'],['U'],47,WAR,#2450A6,36,80,166,Crush DissentWAR1
9241,Crush Dissent,Mike Bierek,['U'],['U'],47,WAR,#2A7ABF,42,122,191,Crush DissentWAR2
9242,Crush Dissent,Mike Bierek,['U'],['U'],47,WAR,#5EBAF2,94,186,242,Crush DissentWAR3
9243,Crush Dissent,Mike Bierek,['U'],['U'],47,WAR,#BF8A6B,191,138,107,Crush DissentWAR4
9244,Crush Dissent,Mike Bierek,['U'],['U'],47,WAR,#8C4A32,140,74,50,Crush DissentWAR5
9245,Erratic Visionary,Randy Vargas,['U'],['U'],48,WAR,#968FBF,150,143,191,Erratic VisionaryWAR1
9246,Erratic Visionary,Randy Vargas,['U'],['U'],48,WAR,#8681A6,134,129,166,Erratic VisionaryWAR2
9247,Erratic Visionary,Randy Vargas,['U'],['U'],48,WAR,#514F8C,81,79,140,Erratic VisionaryWAR3
9248,Erratic Visionary,Randy Vargas,['U'],['U'],48,WAR,#383659,56,54,89,Erratic VisionaryWAR4
9249,Erratic Visionary,Randy Vargas,['U'],['U'],48,WAR,#F2BF80,242,191,128,Erratic VisionaryWAR5
9250,Eternal Skylord,Johan Grenier,['U'],['U'],49,WAR,#172E73,23,46,115,Eternal SkylordWAR1
9251,Eternal Skylord,Johan Grenier,['U'],['U'],49,WAR,#7798D9,119,152,217,Eternal SkylordWAR2
9252,Eternal Skylord,Johan Grenier,['U'],['U'],49,WAR,#9CB0D9,156,176,217,Eternal SkylordWAR3
9253,Eternal Skylord,Johan Grenier,['U'],['U'],49,WAR,#61748C,97,116,140,Eternal SkylordWAR4
9254,Eternal Skylord,Johan Grenier,['U'],['U'],49,WAR,#8C5626,140,86,38,Eternal SkylordWAR5
9255,"Fblthp, the Lost",Jesper Ejsing,['U'],['U'],50,WAR,#BF8FA6,191,143,166,"Fblthp, the LostWAR1"
9256,"Fblthp, the Lost",Jesper Ejsing,['U'],['U'],50,WAR,#F2B885,242,184,133,"Fblthp, the LostWAR2"
9257,"Fblthp, the Lost",Jesper Ejsing,['U'],['U'],50,WAR,#BF9D7E,191,157,126,"Fblthp, the LostWAR3"
9258,"Fblthp, the Lost",Jesper Ejsing,['U'],['U'],50,WAR,#D98B79,217,139,121,"Fblthp, the LostWAR4"
9259,"Fblthp, the Lost",Jesper Ejsing,['U'],['U'],50,WAR,#8C5858,140,88,88,"Fblthp, the LostWAR5"
9260,Finale of Revelation,Johann Bodin,['U'],['U'],51,WAR,#8656A6,134,86,166,Finale of RevelationWAR1
9261,Finale of Revelation,Johann Bodin,['U'],['U'],51,WAR,#C6B8D9,198,184,217,Finale of RevelationWAR2
9262,Finale of Revelation,Johann Bodin,['U'],['U'],51,WAR,#353440,53,52,64,Finale of RevelationWAR3
9263,Finale of Revelation,Johann Bodin,['U'],['U'],51,WAR,#585B8C,88,91,140,Finale of RevelationWAR4
9264,Finale of Revelation,Johann Bodin,['U'],['U'],51,WAR,#AEDFF2,174,223,242,Finale of RevelationWAR5
9265,Flux Channeler,Heonhwa Choe,['U'],['U'],52,WAR,#162059,22,32,89,Flux ChannelerWAR1
9266,Flux Channeler,Heonhwa Choe,['U'],['U'],52,WAR,#1E6FD9,30,111,217,Flux ChannelerWAR2
9267,Flux Channeler,Heonhwa Choe,['U'],['U'],52,WAR,#38ABF2,56,171,242,Flux ChannelerWAR3
9268,Flux Channeler,Heonhwa Choe,['U'],['U'],52,WAR,#63CAF2,99,202,242,Flux ChannelerWAR4
9269,Flux Channeler,Heonhwa Choe,['U'],['U'],52,WAR,#867FCB,134,127,203,Flux ChannelerWAR5
9270,God-Eternal Kefnet,Lius Lasahido,['U'],['U'],53,WAR,#373740,55,55,64,God-Eternal KefnetWAR1
9271,God-Eternal Kefnet,Lius Lasahido,['U'],['U'],53,WAR,#5D75A6,93,117,166,God-Eternal KefnetWAR2
9272,God-Eternal Kefnet,Lius Lasahido,['U'],['U'],53,WAR,#79A3D9,121,163,217,God-Eternal KefnetWAR3
9273,God-Eternal Kefnet,Lius Lasahido,['U'],['U'],53,WAR,#8FADBF,143,173,191,God-Eternal KefnetWAR4
9274,God-Eternal Kefnet,Lius Lasahido,['U'],['U'],53,WAR,#A68241,166,130,65,God-Eternal KefnetWAR5
9275,"Jace, Wielder of Mysteries",Anna Steinbauer,['U'],['U'],54,WAR,#3457BF,52,87,191,"Jace, Wielder of MysteriesWAR1"
9276,"Jace, Wielder of Mysteries",Anna Steinbauer,['U'],['U'],54,WAR,#6289D9,98,137,217,"Jace, Wielder of MysteriesWAR2"
9277,"Jace, Wielder of Mysteries",Anna Steinbauer,['U'],['U'],54,WAR,#829FD9,130,159,217,"Jace, Wielder of MysteriesWAR3"
9278,"Jace, Wielder of Mysteries",Anna Steinbauer,['U'],['U'],54,WAR,#4F6F8C,79,111,140,"Jace, Wielder of MysteriesWAR4"
9279,"Jace, Wielder of Mysteries",Anna Steinbauer,['U'],['U'],54,WAR,#ACD7F2,172,215,242,"Jace, Wielder of MysteriesWAR5"
9280,Jace's Triumph,Kieran Yanner,['U'],['U'],55,WAR,#253259,37,50,89,Jace's TriumphWAR1
9281,Jace's Triumph,Kieran Yanner,['U'],['U'],55,WAR,#32508C,50,80,140,Jace's TriumphWAR2
9282,Jace's Triumph,Kieran Yanner,['U'],['U'],55,WAR,#4971A6,73,113,166,Jace's TriumphWAR3
9283,Jace's Triumph,Kieran Yanner,['U'],['U'],55,WAR,#73B2D9,115,178,217,Jace's TriumphWAR4
9284,Jace's Triumph,Kieran Yanner,['U'],['U'],55,WAR,#733E32,115,62,50,Jace's TriumphWAR5
9285,"Kasmina, Enigmatic Mentor",Magali Villeneuve,['U'],['U'],56,WAR,#222140,34,33,64,"Kasmina, Enigmatic MentorWAR1"
9286,"Kasmina, Enigmatic Mentor",Magali Villeneuve,['U'],['U'],56,WAR,#2C5DBF,44,93,191,"Kasmina, Enigmatic MentorWAR2"
9287,"Kasmina, Enigmatic Mentor",Magali Villeneuve,['U'],['U'],56,WAR,#4BB2F2,75,178,242,"Kasmina, Enigmatic MentorWAR3"
9288,"Kasmina, Enigmatic Mentor",Magali Villeneuve,['U'],['U'],56,WAR,#85C8F2,133,200,242,"Kasmina, Enigmatic MentorWAR4"
9289,"Kasmina, Enigmatic Mentor",Magali Villeneuve,['U'],['U'],56,WAR,#F2D5CE,242,213,206,"Kasmina, Enigmatic MentorWAR5"
9290,Kasmina's Transmutation,Uriah Voth,['U'],['U'],57,WAR,#656B8C,101,107,140,Kasmina's TransmutationWAR1
9291,Kasmina's Transmutation,Uriah Voth,['U'],['U'],57,WAR,#16348C,22,52,140,Kasmina's TransmutationWAR2
9292,Kasmina's Transmutation,Uriah Voth,['U'],['U'],57,WAR,#1F3473,31,52,115,Kasmina's TransmutationWAR3
9293,Kasmina's Transmutation,Uriah Voth,['U'],['U'],57,WAR,#162040,22,32,64,Kasmina's TransmutationWAR4
9294,Kasmina's Transmutation,Uriah Voth,['U'],['U'],57,WAR,#99D9F2,153,217,242,Kasmina's TransmutationWAR5
9295,Kiora's Dambreaker,Mathias Kollros,['U'],['U'],58,WAR,#292D73,41,45,115,Kiora's DambreakerWAR1
9296,Kiora's Dambreaker,Mathias Kollros,['U'],['U'],58,WAR,#BBCDF2,187,205,242,Kiora's DambreakerWAR2
9297,Kiora's Dambreaker,Mathias Kollros,['U'],['U'],58,WAR,#79ACD9,121,172,217,Kiora's DambreakerWAR3
9298,Kiora's Dambreaker,Mathias Kollros,['U'],['U'],58,WAR,#395959,57,89,89,Kiora's DambreakerWAR4
9299,Kiora's Dambreaker,Mathias Kollros,['U'],['U'],58,WAR,#848C42,132,140,66,Kiora's DambreakerWAR5
9300,Lazotep Plating,Yeong-Hao Han,['U'],['U'],59,WAR,#233559,35,53,89,Lazotep PlatingWAR1
9301,Lazotep Plating,Yeong-Hao Han,['U'],['U'],59,WAR,#556573,85,101,115,Lazotep PlatingWAR2
9302,Lazotep Plating,Yeong-Hao Han,['U'],['U'],59,WAR,#F2EFBB,242,239,187,Lazotep PlatingWAR3
9303,Lazotep Plating,Yeong-Hao Han,['U'],['U'],59,WAR,#BF7E45,191,126,69,Lazotep PlatingWAR4
9304,Lazotep Plating,Yeong-Hao Han,['U'],['U'],59,WAR,#F2AE72,242,174,114,Lazotep PlatingWAR5
9305,Naga Eternal,Johann Bodin,['U'],['U'],60,WAR,#BF8AA3,191,138,163,Naga EternalWAR1
9306,Naga Eternal,Johann Bodin,['U'],['U'],60,WAR,#2C2A59,44,42,89,Naga EternalWAR2
9307,Naga Eternal,Johann Bodin,['U'],['U'],60,WAR,#32408C,50,64,140,Naga EternalWAR3
9308,Naga Eternal,Johann Bodin,['U'],['U'],60,WAR,#F2C3A7,242,195,167,Naga EternalWAR4
9309,Naga Eternal,Johann Bodin,['U'],['U'],60,WAR,#D9A7A7,217,167,167,Naga EternalWAR5
9310,"Narset, Parter of Veils",Magali Villeneuve,['U'],['U'],61,WAR,#4F588C,79,88,140,"Narset, Parter of VeilsWAR1"
9311,"Narset, Parter of Veils",Magali Villeneuve,['U'],['U'],61,WAR,#6683D9,102,131,217,"Narset, Parter of VeilsWAR2"
9312,"Narset, Parter of Veils",Magali Villeneuve,['U'],['U'],61,WAR,#7C87A6,124,135,166,"Narset, Parter of VeilsWAR3"
9313,"Narset, Parter of Veils",Magali Villeneuve,['U'],['U'],61,WAR,#89A3D9,137,163,217,"Narset, Parter of VeilsWAR4"
9314,"Narset, Parter of Veils",Magali Villeneuve,['U'],['U'],61,WAR,#A6845B,166,132,91,"Narset, Parter of VeilsWAR5"
9315,Narset's Reversal,Viktor Titov,['U'],['U'],62,WAR,#252859,37,40,89,Narset's ReversalWAR1
9316,Narset's Reversal,Viktor Titov,['U'],['U'],62,WAR,#30478C,48,71,140,Narset's ReversalWAR2
9317,Narset's Reversal,Viktor Titov,['U'],['U'],62,WAR,#3966BF,57,102,191,Narset's ReversalWAR3
9318,Narset's Reversal,Viktor Titov,['U'],['U'],62,WAR,#ACD7F2,172,215,242,Narset's ReversalWAR4
9319,Narset's Reversal,Viktor Titov,['U'],['U'],62,WAR,#52B3D9,82,179,217,Narset's ReversalWAR5
9320,No Escape,G-host Lee,['U'],['U'],63,WAR,#1C2B59,28,43,89,No EscapeWAR1
9321,No Escape,G-host Lee,['U'],['U'],63,WAR,#F2E5A0,242,229,160,No EscapeWAR2
9322,No Escape,G-host Lee,['U'],['U'],63,WAR,#F2B279,242,178,121,No EscapeWAR3
9323,No Escape,G-host Lee,['U'],['U'],63,WAR,#F28066,242,128,102,No EscapeWAR4
9324,No Escape,G-host Lee,['U'],['U'],63,WAR,#F27777,242,119,119,No EscapeWAR5
9325,Relentless Advance,Stanton Feng,['U'],['U'],64,WAR,#3B4FBF,59,79,191,Relentless AdvanceWAR1
9326,Relentless Advance,Stanton Feng,['U'],['U'],64,WAR,#3B568C,59,86,140,Relentless AdvanceWAR2
9327,Relentless Advance,Stanton Feng,['U'],['U'],64,WAR,#2A3A59,42,58,89,Relentless AdvanceWAR3
9328,Relentless Advance,Stanton Feng,['U'],['U'],64,WAR,#CEDEF2,206,222,242,Relentless AdvanceWAR4
9329,Relentless Advance,Stanton Feng,['U'],['U'],64,WAR,#5E92BF,94,146,191,Relentless AdvanceWAR5
9330,Rescuer Sphinx,Jesper Ejsing,['U'],['U'],65,WAR,#9AA3D9,154,163,217,Rescuer SphinxWAR1
9331,Rescuer Sphinx,Jesper Ejsing,['U'],['U'],65,WAR,#999FBF,153,159,191,Rescuer SphinxWAR2
9332,Rescuer Sphinx,Jesper Ejsing,['U'],['U'],65,WAR,#8C6B42,140,107,66,Rescuer SphinxWAR3
9333,Rescuer Sphinx,Jesper Ejsing,['U'],['U'],65,WAR,#D9C0A3,217,192,163,Rescuer SphinxWAR4
9334,Rescuer Sphinx,Jesper Ejsing,['U'],['U'],65,WAR,#8C4637,140,70,55,Rescuer SphinxWAR5
9335,Silent Submersible,Daniel Ljunggren,['U'],['U'],66,WAR,#3C74A6,60,116,166,Silent SubmersibleWAR1
9336,Silent Submersible,Daniel Ljunggren,['U'],['U'],66,WAR,#2C96BF,44,150,191,Silent SubmersibleWAR2
9337,Silent Submersible,Daniel Ljunggren,['U'],['U'],66,WAR,#1E4959,30,73,89,Silent SubmersibleWAR3
9338,Silent Submersible,Daniel Ljunggren,['U'],['U'],66,WAR,#6CC5D9,108,197,217,Silent SubmersibleWAR4
9339,Silent Submersible,Daniel Ljunggren,['U'],['U'],66,WAR,#ECF2BD,236,242,189,Silent SubmersibleWAR5
9340,Sky Theater Strix,Chris Seaman,['U'],['U'],67,WAR,#734362,115,67,98,Sky Theater StrixWAR1
